,county,fluoride
2033,"Putnam, Tennessee",0.0
2034,"Quay, New Mexico",923.5714285714286
2035,"Queen anne's, Maryland",185.0
2036,"Racine, Wisconsin",658.9811320754717
2037,"Rains, Texas",143.33333333333334
2038,"Raleigh, West Virginia",82.0
2039,"Ramsey, Minnesota",1170.8620689655172
2040,"Ramsey, North Dakota",1360.0
2041,"Randall, Texas",3171.754385964912
2042,"Randolph, Alabama",0.0
2043,"Randolph, Arkansas",16.428571428571427
2044,"Randolph, Illinois",1354.6153846153845
2045,"Randolph, Indiana",1245.5555555555557
2046,"Randolph, Missouri",171.66666666666666
2047,"Randolph, North Carolina",45.26315789473684
2048,"Randolph, West Virginia",455.4054054054054
2049,"Ransom, North Dakota",1230.0
2050,"Rapides, Louisiana",657.3469387755102
2051,"Rappahannock, Virginia",388.57142857142856
2052,"Ravalli, Montana",239.26829268292684
2053,"Rawlins, Kansas",1353.6363636363637
2054,"Ray, Missouri",183.33333333333334
2055,"Reagan, Texas",1500.0
2056,"Real, Texas",153.63636363636363
2057,"Red lake county, Minnesota",1211.3793103448277
2058,"Red lake, Minnesota",1229.2
2059,"Red river, Louisiana",147.08333333333334
2060,"Red river, Texas",480.0
2061,"Red willow, Nebraska",640.0
2062,"Redwood, Minnesota",1387.0673076923076
2063,"Reeves, Texas",819.0909090909091
2064,"Refugio, Texas",1188.3333333333333
2065,"Reno, Kansas",485.4945054945055
2066,"Rensselaer, New York",271.8427272727273
2067,"Renville, Minnesota",1358.235294117647
2068,"Renville, North Dakota",80.0
2069,"Republic, Kansas",220.0
2070,"Reynolds, Missouri",64.44444444444444
2071,"Rhea, Tennessee",362.22222222222223
2072,"Rice, Kansas",546.3829787234042
2073,"Rice, Minnesota",1268.9719626168223
2074,"Rich, Utah",100.0
2075,"Richardson, Nebraska",990.6976744186046
2076,"Richland, Illinois",1158.75
2077,"Richland, Louisiana",87.27272727272727
2078,"Richland, Montana",518.2926829268292
2079,"Richland, North Dakota",1070.0
2080,"Richland, Ohio",166.7785234899329
2081,"Richland, South Carolina",25.466666666666665
2082,"Richland, Wisconsin",546.8358208955224
2083,"Richmond, North Carolina",768.3333333333334
2084,"Richmond, Virginia",1596.4
2085,"Riley, Kansas",260.0
2086,"Rio arriba, New Mexico",1155.4666666666667
2087,"Ripley, Indiana",1330.0
2088,"Ripley, Missouri",18.125
2089,"Riverside, California",938.3207354443309
2090,"Roane, West Virginia",1260.0
2091,"Roanoke, Virginia",386.9642857142857
2092,"Roberts, South Dakota",686.6666666666666
2093,"Roberts, Texas",586.6666666666666
2094,"Robertson, Tennessee",0.0
2095,"Robertson, Texas",343.75
2096,"Robeson, North Carolina",560.15625
2097,"Rock island, Illinois",675.7142857142857
2098,"Rock, Minnesota",1347.037037037037
2099,"Rock, Nebraska",310.0
2100,"Rock, Wisconsin",531.3888888888889
2101,"Rockbridge, Virginia",165.0
2102,"Rockingham, New Hampshire",251.61290322580646
2103,"Rockingham, North Carolina",374.7761194029851
2104,"Rockingham, Virginia",94.78260869565217
2105,"Rockland, New York",25.434782608695652
2106,"Roger mills, Oklahoma",176.0
2107,"Rogers, Oklahoma",125.0
2108,"Rolette, North Dakota",326.6666666666667
2109,"Rooks, Kansas",842.3913043478261
2110,"Roosevelt, Montana",564.0
2111,"Roosevelt, New Mexico",3138.8888888888887
2112,"Roscommon, Michigan",41.63265306122449
2113,"Roseau, Minnesota",1020.25
2114,"Rosebud, Montana",2206.451612903226
2115,"Ross, Ohio",758.6666666666666
2116,"Rowan county, North Carolina",315.0
2117,"Rowan, North Carolina",252.5984251968504
2118,"Runnels, Texas",457.5
2119,"Rush, Indiana",870.0
2120,"Rush, Kansas",2645.285714285714
2121,"Rusk, Texas",387.4736842105263
2122,"Rusk, Wisconsin",480.11299435028246
2123,"Russell, Alabama",64.78260869565217
2124,"Russell, Kansas",336.3636363636364
2125,"Russell, Virginia",166.94444444444446
2126,"Rutherford, North Carolina",577.8723404255319
2127,"Rutherford, Tennessee",380.0
2128,"Rutland, Vermont",101.17647058823529
2129,"Sabine, Louisiana",908.9655172413793
2130,"Sabine, Texas",163.75
2131,"Sacramento county, California",232.30769230769232
2132,"Sacramento, California",93.2806052269601
2133,"Sagadahoc, Maine",339.14285714285717
2134,"Saginaw, Michigan",445.87301587301585
2135,"Saint bernard, Louisiana",170.0
2136,"Saint charles, Missouri",937.3913043478261
2137,"Saint clair, Michigan",446.6666666666667
2138,"Saint francois, Missouri",228.8
2139,"Saint james, Louisiana",224.0
2140,"Saint joseph, Michigan",182.0
2141,"Saint landry, Louisiana",300.0
2142,"Saint lawrence, New York",164.0
2143,"Saint louis, Missouri",935.3846153846154
2144,"Saint tammany, Louisiana",227.0
2145,"Salem, New Jersey",276.34703196347033
2146,"Salem, Virginia",0.0
2147,"Saline county, Arkansas",101.66666666666667
2148,"Saline, Kansas",300.0
2149,"Saline, Nebraska",294.81481481481484
2150,"Salt lake, Utah",346.3821138211382
2151,"Saluda, South Carolina",110.0
2152,"Sampson, North Carolina",259.0
2153,"San augustine, Texas",643.2
2154,"San benito, California",296.84824902723733
2155,"San bernardino county, California",850.0
2156,"San bernardino, California",1126.8916470375068
2157,"San diego county, California",181.8181818181818
2158,"San diego, California",373.4682779456193
2159,"San francisco, California",157.03703703703704
2160,"San jacinto, Texas",442.5842696629214
2161,"San joaquin, California",85.59591373439274
2162,"San juan, New Mexico",367.04545454545456
2163,"San juan, Utah",286.0
2164,"San juan, Washington",40.54347826086956
2165,"San luis obispo, California",309.0092470277411
2166,"San mateo, California",424.7811447811448
2167,"San miguel, New Mexico",1275.8823529411766
2168,"San patricio, Texas",583.5714285714286
2169,"San saba, Texas",1006.6666666666666
2170,"Sanborn, South Dakota",960.0
2171,"Sanders, Montana",163.84615384615384
2172,"Sandoval, New Mexico",681.1764705882352
2173,"Sandusky, Ohio",1206.857142857143
2174,"Sangamon, Illinois",826.6666666666666
2175,"Sanilac, Michigan",820.3636363636364
2176,"Sanpete, Utah",231.0810810810811
2177,"Santa barbara, California",302.421875
2178,"Santa clara, California",150.35787321063395
2179,"Santa cruz, Arizona",787.843137254902
2180,"Santa cruz, California",207.32415902140673
2181,"Santa fe, New Mexico",965.8333333333334
2182,"Santa rosa county, Florida",403.5
2183,"Santa rosa, Florida",86.28099173553719
2184,"Sarasota, Florida",688.6363636363636
2185,"Saratoga, New York",157.40506329113924
2186,"Sargent, North Dakota",584.0
2187,"Sarpy, Nebraska",542.0454545454545
2188,"Sauk, Wisconsin",501.51022864019257
2189,"Saunders, Nebraska",695.820895522388
2190,"Sawyer, Wisconsin",408.6910994764398
2191,"Schenectady, New York",193.4
2192,"Schleicher, Texas",1583.75
2193,"Schoharie, New York",368.125
2194,"Schoolcraft, Michigan",530.0
2195,"Schuyler, New York",69.375
2196,"Schuylkill, Pennsylvania",11.458333333333334
2197,"Scotland, North Carolina",0.0
2198,"Scott, Arkansas",0.0
2199,"Scott, Illinois",680.0
2200,"Scott, Indiana",1290.0
2201,"Scott, Iowa",337.82608695652175
2202,"Scott, Kansas",1633.3333333333333
2203,"Scott, Minnesota",873.90625
2204,"Scott, Missouri",724.2307692307693
2205,"Scott, Virginia",161.30434782608697
2206,"Scotts bluff, Nebraska",512.3684210526316
2207,"Scurry, Texas",4427.272727272727
2208,"Searcy, Arkansas",4368.7109375
2209,"Sebastian, Arkansas",12.631578947368421
2210,"Sedgwick, Kansas",587.936507936508
2211,"Seminole county, Florida",665.0
2212,"Seminole, Florida",209.5679012345679
2213,"Seminole, Oklahoma",612.6829268292682
2214,"Seneca, New York",190.2941176470588
2215,"Seneca, Ohio",1103.5714285714287
2216,"Sequoyah, Oklahoma",55.55555555555556
2217,"Sevier, Arkansas",0.0
2218,"Sevier, Tennessee",30.0
2219,"Sevier, Utah",300.37735849056605
2220,"Seward, Kansas",651.25
2221,"Seward, Nebraska",1038.2882882882882
2222,"Shackelford, Texas",311.6666666666667
2223,"Shannon, Missouri",6.666666666666667
2224,"Shannon, South Dakota",500.0
2225,"Sharp county, Arkansas",0.0
2226,"Sharp, Arkansas",0.0
2227,"Shasta, California",123.0
2228,"Shawano, Wisconsin",522.8486646884273
2229,"Shawnee, Kansas",180.0
2230,"Sheboygan, Wisconsin",399.1011235955056
2231,"Shelby, Alabama",126.60377358490567
2232,"Shelby, Illinois",927.5
2233,"Shelby, Indiana",779.0909090909091
2234,"Shelby, Ohio",1162.982456140351
2235,"Shelby, Tennessee",221.21951219512195
2236,"Shelby, Texas",965.3846153846154
2237,"Shenandoah, Virginia",65.80246913580247
2238,"Sherburne, Minnesota",1082.5862068965516
2239,"Sheridan, Kansas",1233.3333333333333
2240,"Sheridan, Montana",450.0
2241,"Sheridan, Nebraska",440.0
2242,"Sheridan, North Dakota",1510.0
2243,"Sheridan, Wyoming",411.53846153846155
2244,"Sherman, Kansas",1466.6666666666667
2245,"Sherman, Nebraska",250.0
2246,"Sherman, Oregon",525.7142857142857
2247,"Sherman, Texas",1480.0
2248,"Shiawassee, Michigan",486.62420382165607
2249,"Shoshone, Idaho",283.57142857142856
2250,"Sibley, Minnesota",1224.2857142857142
2251,"Sierra, California",65.71428571428571
2252,"Sierra, New Mexico",1679.047619047619
2253,"Silver bow, Montana",250.0
2254,"Silverbow, Montana",105.0
2255,"Sioux, Iowa",200.0
2256,"Sioux, Nebraska",300.0
2257,"Sioux, North Dakota",1935.0
2258,"Siskiyou, California",130.96153846153845
2259,"Sitka city and, Alaska",0.0
2260,"Skagit, Washington",112.96296296296296
2261,"Skamania, Washington",30.952380952380953
2262,"Slope, North Dakota",130.0
2263,"Smith, Kansas",245.0
2264,"Smith, Tennessee",0.0
2265,"Smith, Texas",292.39130434782606
2266,"Smyth, Virginia",173.75
2267,"Snohomish county, Washington",0.0
2268,"Snohomish, Washington",102.01183431952663
2269,"Snyder county, Pennsylvania",333.3333333333333
2270,"Snyder, Pennsylvania",42.8
2271,"Socorro, New Mexico",877.4285714285714
2272,"Solano, California",128.5207100591716
2273,"Somerset, Maine",1005.7861635220125
2274,"Somerset, Maryland",210.0
2275,"Somerset, New Jersey",63.47560975609756
2276,"Somerset, Pennsylvania",73.24324324324324
2277,"Somervell, Texas",318.9655172413793
2278,"Sonoma, California",526.9937555753792
2279,"Southampton, Virginia",2548.968253968254
2280,"Southeast fairbanks census area, Alaska",70.0
2281,"Southeast fairbanks, Alaska",69.0
2282,"Spartanburg, South Carolina",304.6666666666667
2283,"Spencer, Indiana",572.8571428571429
2284,"Spink county, South Dakota",130.0
2285,"Spink, South Dakota",100.0
2286,"Spokane, Washington",162.15827338129498
2287,"Spotsylvania, Virginia",30.0
2288,"St clair, Alabama",15.0
2289,"St helena, Louisiana",310.0
2290,"St joseph, Indiana",109.0909090909091
2291,"St landry, Louisiana",281.7647058823529
2292,"St lawrence, New York",328.8888888888889
2293,"St louis, Missouri",50.0
2294,"St tammany, Louisiana",233.57142857142858
2295,"St. bernard, Louisiana",206.66666666666666
2296,"St. charles, Missouri",1018.0
2297,"St. clair county, Missouri",260.0
2298,"St. clair, Alabama",108.14814814814815
2299,"St. clair, Illinois",1378.0
2300,"St. clair, Michigan",769.7619047619048
2301,"St. clair, Missouri",326.15384615384613
2302,"St. croix, Wisconsin",504.0151515151515
2303,"St. francis, Arkansas",12.352941176470589
2304,"St. francois, Missouri",55.76923076923077
2305,"St. helena, Louisiana",420.90909090909093
2306,"St. james, Louisiana",340.4347826086956
2307,"St. john the baptist parish, Louisiana",278.3333333333333
2308,"St. john the baptist, Louisiana",270.0
2309,"St. johns, Florida",548.5
2310,"St. joseph county, Indiana",100.0
2311,"St. joseph, Indiana",116.21621621621621
2312,"St. joseph, Michigan",73.22115384615384
2313,"St. landry, Louisiana",390.5769230769231
2314,"St. lawrence, New York",259.65986394557825
2315,"St. louis city, Missouri",555.0
2316,"St. louis, Minnesota",991.3392857142857
2317,"St. louis, Missouri",358.57142857142856
2318,"St. lucie, Florida",109.73684210526316
2319,"St. martin parish, Louisiana",200.0
2320,"St. martin, Louisiana",208.39285714285714
2321,"St. mary parish, Louisiana",114.28571428571429
2322,"St. mary's, Maryland",505.55555555555554
2323,"St. mary, Louisiana",126.0
2324,"St. tammany parish, Louisiana",220.9090909090909
2325,"St. tammany, Louisiana",317.11206896551727
2326,"Stafford, Kansas",490.55555555555554
2327,"Stafford, Virginia",441.7647058823529
2328,"Stanislaus, California",84.75073313782991
2329,"Stanly, North Carolina",324.61538461538464
2330,"Stanton, Kansas",918.3333333333334
2331,"Stanton, Nebraska",266.25
2332,"Stark, Illinois",1154.1176470588234
2333,"Stark, North Dakota",930.0
2334,"Stark, Ohio",315.4761904761905
2335,"Starke, Indiana",752.5
2336,"Starr, Texas",442.10526315789474
2337,"Ste. genevieve, Missouri",96.36363636363636
2338,"Stearns, Minnesota",1076.8686868686868
2339,"Steele, Minnesota",205.0
2340,"Stephens, Oklahoma",177.77777777777777
2341,"Stephens, Texas",315.0
2342,"Stephenson, Illinois",492.3809523809524
2343,"Sterling, Texas",836.6666666666666
2344,"Steuben, Indiana",691.4285714285714
2345,"Steuben, New York",220.78014184397162
2346,"Stevens, Kansas",672.8571428571429
2347,"Stevens, Minnesota",1147.5862068965516
2348,"Stevens, Washington",55.06172839506173
2349,"Stewart, Tennessee",51.25
2350,"Stillwater, Montana",376.0869565217391
2351,"Stoddard, Missouri",289.3333333333333
2352,"Stokes, North Carolina",261.6923076923077
2353,"Stone, Arkansas",124.44444444444444
2354,"Stone, Missouri",104.64601769911505
2355,"Stonewall, Texas",627.5
2356,"Storey, Nevada",140.9090909090909
2357,"Story, Iowa",1146.6666666666667
2358,"Strafford, New Hampshire",449.79057591623035
2359,"Stutsman, North Dakota",1503.3333333333333
2360,"Sublette, Wyoming",1393.7037037037037
2361,"Suffolk city, Virginia",3613.684210526316
2362,"Suffolk, Massachusetts",96.66666666666667
2363,"Suffolk, Virginia",4701.413043478261
2364,"Sullivan, Indiana",274.0
2365,"Sullivan, Missouri",864.1176470588235
2366,"Sullivan, New Hampshire",529.3548387096774
2367,"Sullivan, New York",38.3710407239819
2368,"Sullivan, Pennsylvania",0.0
2369,"Summit, Ohio",185.3153153153153
2370,"Summit, Utah",152.1359223300971
2371,"Sumner, Kansas",304.54545454545456
2372,"Sumter, Alabama",455.0
2373,"Sumter, Florida",94.52482269503547
2374,"Sumter, South Carolina",190.40404040404042
2375,"Surry, North Carolina",130.45112781954887
2376,"Surry, Virginia",1512.4
2377,"Susquehanna, Pennsylvania",0.0
2378,"Sussex, New Jersey",106.65256609642303
2379,"Sussex, Virginia",220.0
2380,"Sutter, California",120.1470588235294
2381,"Sutton, Texas",370.0
2382,"Suwannee, Florida",212.9268292682927
2383,"Swain, North Carolina",59.04761904761905
2384,"Sweet grass, Montana",115.45454545454545
2385,"Sweetwater county, Wyoming",150.0
2386,"Sweetwater, Wyoming",303.3333333333333
2387,"Swift, Minnesota",1587.962962962963
2388,"Swisher, Texas",2404.3333333333335
2389,"Switzerland, Indiana",500.0
2390,"Talbot, Maryland",2378.8888888888887
2391,"Talladega, Alabama",203.6
2392,"Tallapoosa, Alabama",605.0
2393,"Taney, Missouri",198.4313725490196
2394,"Tangipahoa parish, Louisiana",133.33333333333334
2395,"Tangipahoa, Louisiana",211.8181818181818
2396,"Taos, New Mexico",1143.8011695906432
2397,"Tarrant, Texas",870.8771929824561
2398,"Taylor, Florida",239.1304347826087
2399,"Taylor, Texas",516.0714285714286
2400,"Taylor, Wisconsin",500.6547619047619
2401,"Tazewell, Illinois",530.4166666666666
2402,"Tazewell, Virginia",277.27272727272725
2403,"Tehama, California",95.67164179104478
2404,"Tensas, Louisiana",52.94117647058823
2405,"Terrebonne, Louisiana",660.0
2406,"Terrell, Texas",520.0
2407,"Terry, Texas",4746.2962962962965
2408,"Teton, Idaho",35.294117647058826
2409,"Teton, Montana",650.0
2410,"Teton, Wyoming",344.6363636363636
2411,"Texas, Missouri",217.94871794871796
2412,"Texas, Oklahoma",1246.0
2413,"Thayer, Nebraska",189.0909090909091
2414,"Thomas, Kansas",1639.2857142857142
2415,"Thomas, Nebraska",140.0
2416,"Throckmorton, Texas",301.6666666666667
2417,"Thurston, Nebraska",676.6666666666666
2418,"Thurston, Washington",13.968253968253968
2419,"Tillamook county, Oregon",0.0
2420,"Tillamook, Oregon",214.84848484848484
2421,"Tillman, Oklahoma",352.3529411764706
2422,"Tioga county, Pennsylvania",23.333333333333332
2423,"Tioga, New York",10.952380952380953
2424,"Tioga, Pennsylvania",89.23076923076923
2425,"Tippecanoe, Indiana",569.6774193548387
2426,"Tipton, Indiana",973.3333333333334
2427,"Tipton, Tennessee",0.0
2428,"Titus, Texas",200.0
2429,"Todd, Minnesota",1367.857142857143
2430,"Todd, South Dakota",998.8888888888889
2431,"Tolland, Connecticut",216.8181818181818
2432,"Tom green, Texas",540.5454545454545
2433,"Tompkins, New York",240.83333333333334
2434,"Tooele, Utah",198.4126984126984
2435,"Toole, Montana",370.0
2436,"Torrance, New Mexico",519.1489361702128
2437,"Towner, North Dakota",1210.0
2438,"Traill, North Dakota",1440.0
2439,"Transylvania, North Carolina",341.6279069767442
2440,"Traverse, Minnesota",1304.0
2441,"Travis, Texas",1058.9310344827586
2442,"Treasure, Montana",352.5
2443,"Trego, Kansas",470.0
2444,"Trempealeau, Wisconsin",525.8643326039387
2445,"Trigg, Kentucky",40.0
2446,"Trinity, California",80.0
2447,"Trinity, Texas",555.7894736842105
2448,"Tripp, South Dakota",940.0
2449,"Trumbull, Ohio",219.71428571428572
2450,"Tucker, West Virginia",83.125
2451,"Tulare, California",162.58947368421053
2452,"Tulsa, Oklahoma",673.75
2453,"Tuolumne, California",60.30379746835443
2454,"Tuscaloosa, Alabama",76.0
2455,"Tuscarawas, Ohio",171.4814814814815
2456,"Tuscola, Michigan",1012.882096069869
2457,"Twin falls, Idaho",821.1320754716982
2458,"Tyler, Texas",151.05263157894737
2459,"Tyler, West Virginia",388.1818181818182
2460,"Tyrrell, North Carolina",110.0
2461,"Uinta, Wyoming",507.14285714285717
2462,"Uintah, Utah",223.125
2463,"Ulster, New York",54.69101123595506
2464,"Umatilla, Oregon",749.8507462686567
2465,"Union county, Pennsylvania",330.0
2466,"Union parish, Louisiana",320.0
2467,"Union, Arkansas",165.47368421052633
2468,"Union, Florida",229.0909090909091
2469,"Union, Indiana",180.0
2470,"Union, Iowa",1400.0
2471,"Union, Kentucky",622.8571428571429
2472,"Union, Louisiana",325.4347826086956
2473,"Union, New Jersey",342.5
2474,"Union, New Mexico",718.75
2475,"Union, North Carolina",155.0
2476,"Union, Ohio",1290.0
2477,"Union, Oregon",227.14285714285714
2478,"Union, Pennsylvania",33.333333333333336
2479,"Union, South Carolina",300.0
2480,"Union, South Dakota",1415.0
2481,"Union, Tennessee",250.0
2482,"Unknown, South Carolina",180.0
2483,"Upshur, Texas",219.8507462686567
2484,"Upshur, West Virginia",25.0
2485,"Upton, Texas",2144.0
2486,"Utah, Utah",242.1167883211679
2487,"Uvalde, Texas",222.66666666666666
2488,"Val verde, Texas",458.2352941176471
2489,"Valdez-cordova, Alaska",50.869565217391305
2490,"Valencia, New Mexico",679.4202898550725
2491,"Valley, Idaho",153.75
2492,"Valley, Montana",629.4444444444445
2493,"Valley, Nebraska",170.0
2494,"Van buren, Michigan",120.23474178403755
2495,"Van wert, Ohio",1134.5833333333333
2496,"Van zandt, Texas",196.80555555555554
2497,"Vance, North Carolina",372.5
2498,"Venango, Pennsylvania",97.33333333333333
2499,"Ventura, California",501.58045977011494
2500,"Vermilion, Illinois",574.0909090909091
2501,"Vermilion, Louisiana",160.0
2502,"Vermillion county, Indiana",140.0
2503,"Vermillion, Indiana",383.3333333333333
2504,"Vernon, Louisiana",256.8181818181818
2505,"Vernon, Missouri",562.6415094339623
2506,"Vernon, Wisconsin",24.0
2507,"Victoria, Texas",486.0416666666667
2508,"Vigo, Indiana",531.4285714285714
2509,"Vilas, Wisconsin",450.44871794871796
2510,"Vinton, Ohio",523.6363636363636
2511,"Volusia, Florida",154.17322834645668
2512,"Wabash, Illinois",670.0
2513,"Wabash, Indiana",1045.2631578947369
2514,"Wabasha, Minnesota",1267.3809523809523
2515,"Wabaunsee, Kansas",113.70370370370371
2516,"Wade hampton, Alaska",109.23076923076923
2517,"Wadena, Minnesota",1180.576923076923
2518,"Wagoner, Oklahoma",133.33333333333334
2519,"Wahkiakum, Washington",0.0
2520,"Wake, North Carolina",180.10923535253227
2521,"Wakulla, Florida",75.2542372881356
2522,"Waldo, Maine",703.1506849315068
2523,"Walker, Alabama",0.0
2524,"Walker, Texas",426.5
2525,"Walla walla, Washington",1847.2413793103449
2526,"Wallace, Kansas",1022.8571428571429
2527,"Waller, Texas",285.0
2528,"Wallowa, Oregon",36.666666666666664
2529,"Walsh, North Dakota",1080.0
2530,"Walton, Florida",147.2
2531,"Walworth, Wisconsin",522.5620567375887
2532,"Wapello, Iowa",609.375
2533,"Ward, North Dakota",788.1818181818181
2534,"Ward, Texas",2061.25
2535,"Warren county, Pennsylvania",0.0
2536,"Warren, Illinois",1944.4444444444443
2537,"Warren, Indiana",506.6666666666667
2538,"Warren, Iowa",2033.3333333333333
2539,"Warren, Missouri",986.530612244898
2540,"Warren, New Jersey",142.48136645962734
2541,"Warren, New York",176.890756302521
2542,"Warren, North Carolina",265.45454545454544
2543,"Warren, Ohio",219.64285714285714
2544,"Warren, Pennsylvania",98.33333333333333
2545,"Warren, Virginia",193.14285714285714
2546,"Warrick, Indiana",123.33333333333333
2547,"Wasatch, Utah",142.6086956521739
2548,"Wasco, Oregon",423.1578947368421
2549,"Waseca, Minnesota",1172.6923076923076
2550,"Washakie, Wyoming",266.6666666666667
2551,"Washburn, Wisconsin",457.85478547854785
2552,"Washington county, Florida",0.0
2553,"Washington county, Pennsylvania",200.0
2554,"Washington county, Rhode Island",0.0
2555,"Washington parish, Louisiana",650.0
2556,"Washington, Alabama",60.90909090909091
2557,"Washington, Arkansas",0.0
2558,"Washington, Florida",13.05084745762712
2559,"Washington, Idaho",490.0
2560,"Washington, Indiana",931.4285714285714
2561,"Washington, Iowa",477.5
2562,"Washington, Kansas",236.53846153846155
2563,"Washington, Louisiana",161.93548387096774
2564,"Washington, Maine",846.6051660516605
2565,"Washington, Maryland",155.0
2566,"Washington, Minnesota",869.7752808988764
2567,"Washington, Missouri",120.0
2568,"Washington, Nebraska",571.25
2569,"Washington, New York",238.52272727272728
2570,"Washington, North Carolina",620.0
2571,"Washington, Ohio",88.5
2572,"Washington, Oklahoma",0.0
2573,"Washington, Oregon",46.05263157894737
2574,"Washington, Pennsylvania",1876.2068965517242
2575,"Washington, Rhode Island",577.6595744680851
2576,"Washington, Texas",328.1081081081081
2577,"Washington, Utah",232.69230769230768
2578,"Washington, Vermont",103.79032258064517
2579,"Washington, Virginia",493.75
2580,"Washington, Wisconsin",413.8651994497937
2581,"Washita, Oklahoma",273.84615384615387
2582,"Washoe, Nevada",136.03351955307264
2583,"Washtenaw, Michigan",350.23952095808386
2584,"Watauga, North Carolina",114.4776119402985
2585,"Watonwan, Minnesota",1277.5
2586,"Waukesha, Wisconsin",487.66407904022583
2587,"Waupaca, Wisconsin",494.0599455040872
2588,"Waushara, Wisconsin",420.1474926253687
2589,"Wayne, Illinois",1037.5
2590,"Wayne, Indiana",733.5714285714286
2591,"Wayne, Michigan",600.0
2592,"Wayne, Missouri",254.83870967741936
2593,"Wayne, Nebraska",1119.2857142857142
2594,"Wayne, New York",988.0508474576271
2595,"Wayne, North Carolina",559.8484848484849
2596,"Wayne, Ohio",114.41489361702128
2597,"Wayne, Pennsylvania",84.0
2598,"Wayne, Tennessee",700.0
2599,"Wayne, Utah",158.4
2600,"Wayne, West Virginia",239.23076923076923
2601,"Waynesboro city, Virginia",162.85714285714286
2602,"Weakley, Tennessee",670.0
2603,"Webb county, Texas",460.0
2604,"Webb, Texas",697.7777777777778
2605,"Weber, Utah",121.1864406779661
2606,"Webster, Iowa",1642.8125
2607,"Webster, Louisiana",171.05263157894737
2608,"Webster, Missouri",58.57142857142857
2609,"Webster, Nebraska",1015.0
2610,"Webster, West Virginia",85.0
2611,"Wells, Indiana",1040.0
2612,"Wells, North Dakota",1560.0
2613,"West baton rouge, Louisiana",175.83333333333334
2614,"West carroll parish, Louisiana",205.0
2615,"West carroll, Louisiana",217.69230769230768
2616,"West feliciana, Louisiana",233.33333333333334
2617,"Westchester, New York",201.28526645768025
2618,"Westmoreland, Pennsylvania",60.4
2619,"Westmoreland, Virginia",1405.8181818181818
2620,"Weston, Wyoming",860.0
2621,"Wetzel, West Virginia",219.0
2622,"Wexford, Michigan",62.45283018867924
2623,"Wharton, Texas",335.8490566037736
2624,"Whatcom, Washington",101.38121546961327
2625,"Wheatland, Montana",1153.3333333333333
2626,"Wheeler, Nebraska",115.0
2627,"Wheeler, Oregon",1168.3333333333333
2628,"Wheeler, Texas",458.0
2629,"White pine, Nevada",139.79166666666666
2630,"White, Arkansas",396.0
2631,"White, Indiana",535.3846153846154
2632,"White, Tennessee",0.0
2633,"Whiteside, Illinois",378.125
2634,"Whitley, Indiana",1037.142857142857
2635,"Whitley, Kentucky",576.6666666666666
2636,"Whitman, Washington",340.0
2637,"Wichita, Kansas",1119.1666666666667
2638,"Wichita, Texas",492.0
2639,"Wicomico, Maryland",244.66666666666666
2640,"Wilbarger, Texas",692.5
2641,"Wilcox, Alabama",1180.0
2642,"Wilkes, North Carolina",410.4761904761905
2643,"Wilkin, Minnesota",1535.6
2644,"Will, Illinois",829.7
2645,"Willacy county, Texas",222.5
2646,"Willacy, Texas",351.6666666666667
2647,"Williams, North Dakota",717.5
2648,"Williams, Ohio",1053.1707317073171
2649,"Williamsburg, South Carolina",1845.3703703703704
2650,"Williamson, Illinois",1030.0
2651,"Williamson, Texas",2401.604278074866
2652,"Wilson, Kansas",130.0
2653,"Wilson, North Carolina",621.6129032258065
2654,"Wilson, Tennessee",46.666666666666664
2655,"Wilson, Texas",281.50943396226415
2656,"Windham, Connecticut",204.140625
2657,"Windham, Vermont",226.38709677419354
2658,"Windsor, Vermont",176.95652173913044
2659,"Winkler, Texas",1345.0
2660,"Winn, Louisiana",507.58620689655174
2661,"Winnebago, Illinois",572.6315789473684
2662,"Winnebago, Iowa",405.0
2663,"Winnebago, Wisconsin",491.55642023346303
2664,"Winneshiek, Iowa",1002.3456790123457
2665,"Winona, Minnesota",1173.4782608695652
2666,"Winston, Alabama",0.0
2667,"Wise, Texas",199.04255319148936
2668,"Wise, Virginia",488.0
2669,"Wolfe, Kentucky",90.0
2670,"Wood, Ohio",924.9090909090909
2671,"Wood, Texas",190.9433962264151
2672,"Wood, West Virginia",510.0
2673,"Wood, Wisconsin",570.7659115426105
2674,"Woodbury, Iowa",371.1111111111111
2675,"Woodford, Illinois",850.4347826086956
2676,"Woodford, Kentucky",1440.0
2677,"Woodruff, Arkansas",189.0
2678,"Woods, Oklahoma",270.0
2679,"Woodward, Oklahoma",89.44444444444444
2680,"Worcester, Maryland",82.0
2681,"Worcester, Massachusetts",327.992277992278
2682,"Worth, Iowa",330.0
2683,"Worth, Missouri",215.0
2684,"Wrangell, Alaska",0.0
2685,"Wright, Iowa",1831.4285714285713
2686,"Wright, Minnesota",1101.7241379310344
2687,"Wright, Missouri",46.41025641025641
2688,"Wyandot, Ohio",1269.3333333333333
2689,"Wyandotte, Kansas",353.04347826086956
2690,"Wyoming, New York",454.8809523809524
2691,"Wyoming, Pennsylvania",78.0
2692,"Wyoming, West Virginia",269.5652173913044
2693,"Wythe, Virginia",122.75
2694,"Yadkin, North Carolina",428.2
2695,"Yakima, Washington",441.38576779026215
2696,"Yamhill, Oregon",115.26315789473684
2697,"Yancey, North Carolina",187.8048780487805
2698,"Yates, New York",63.04347826086956
